imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,non-us,worlwide_gross_income_ccy,worlwide_gross_income_value
tt1360832,Soundless Wind Chime,Soundless Wind Chime,2009,2009-07-23,"Drama, Romance",110,"Hong Kong, Switzerland, Germany","English, Cantonese, Mandarin, Swiss German",Kit Hung,,Hong Kong Arts Development Council,"Yulai Lü, Bernhard Bulling, Marie Omlin, Gilles Tschudi, Ruth Schwegler, Jun Kanai, Ronny Singer, Peter Zgraggen, René Grünenfelder, Léonie Wieland, Mathias Christen, Wella Zhang, Fung Lee, Siu-Yin Wong, Hannes Lindenblatt","Ricky leaves Hong Kong for Switzerland to look for the lost soul and the past of his deceased Swiss lover, Pascal. Ricky struggles with the confusion of memories, reality and illusion.",6.4,804,,,$ 12922,,8.0,13.0,1,$,12922.0
tt1311060,A.C.O.D. - Adulti complessati originati da divorzio,A.C.O.D.,2013,2013-01-23,Comedy,88,USA,English,Stuart Zicherman,"Ben Karlin, Stuart Zicherman",Black Bear Pictures,"Adam Scott, Richard Jenkins, Catherine O'Hara, Amy Poehler, Mary Elizabeth Winstead, Clark Duke, Ken Howard, Valerie Tian, Sarah Burns, Jessica Alba, Jane Lynch, Jamie Renell, Valerie Payton, Gavin Plunkett, Isabella Zentkovich","A grown man caught in the crossfire of his parents' 15-year divorce discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family.",5.6,12732,,$ 175705,$ 175705,50.0,28.0,57.0,0,$,175705.0
tt0856791,Ilk Ask,Ilk Ask,2006,2006-11-17,"Comedy, Drama",120,Turkey,Turkish,Nihat Durak,"Volkan Sümbül, Emre Özdür",TIMS Productions,"Çetin Tekindor, Vahide Perçin, Tarik Pabuccuoglu, Halit Ergenç, Dolunay Soysert, Rafaelle Cedolini, Senay Gürler, Neslihan Atagül, Okan Yalabik, Aysen Gruda, Erol Günaydin, Azra Akin, Erol Aksoy, Emrah Eren, Altan Gördüm","A Turkish coastal town, in 1990: The unexpected visit of his long lost brother Asaf disturbs Azmi Arifoglu. 4o years ago Asaf was a prisoner of war, and Azmi managed to let him pronounce ...",6.8,1258,,,$ 1451031,,,2.0,1,$,1451031.0
tt0209463,Il vento ci porterà via,Bad ma ra khahad bord,1999,1999-09-23,Drama,118,"Iran, France","Persian, Kurdish",Abbas Kiarostami,"Mahmoud Aiden, Abbas Kiarostami",MK2 Productions,"Behzad Dorani, Noghre Asadi, Roushan Karam Elmi, Bahman Ghobadi, Shahpour Ghobadi, Reihan Heidari, Masood Mansouri, Ali Reza Naderi, Frangis Rahsepar, Masoameh Salimi, Farzad Sohrabi, Lida Soltani",Irreverent city engineer Behzad comes to a rural village in Iran to keep vigil for a dying relative. In the meanwhile the film follows his efforts to fit in with the local community and how he changes his own attitudes as a result.,7.6,8432,,$ 259510,$ 259510,86.0,47.0,71.0,1,$,259510.0
tt5361326,The Ninth Passenger,The Ninth Passenger,2018,2018-07-18,"Action, Comedy, Horror",93,Canada,English,Corey Large,"Corey Large, Steve M. Albert",308 Ent,"Jesse Metcalfe, Alexia Fast, Veronica Dunne, Tom Maden, Sabina Gadecki, Corey Large, David Hennessey, Cinta Laura Kiehl, Timothy V. Murphy, Joel Echallier, Selwa Dahab, Roy Campsall",THE NINTH PASSENGER - A group of salacious students party aboard a luxury yacht only to turn on each other as a 9th PASSENGER picks them off one by one.,3.0,602,,,,,27.0,5.0,1,,
tt0193854,Sfida per la vittoria,A Shot at Glory,2000,2002-07-12,"Drama, Sport",114,"UK, USA",English,Michael Corrente,Denis O'Neill,Butcher's Run Films,"Andy Gray, Finlay MacDonald, Sheila Latimer, Robert Duvall, Michael Keaton, Ally McCoist, Ida Schuster, Alex Howden, Bill Murdoch, John McVeigh, Scott Anderson, Cole Hauser, John Martin, Paul Agnew, Ian Constable","Gordon McLeod is the manager of a second tier Scottish football team. Faced with pressure from his American owner, he is forced to bring on a marquee player to improve the fortunes of the ...",6.3,2102,$ 9000000,$ 133122,$ 133122,66.0,45.0,10.0,1,$,133122.0
tt0400209,Baramui jeonseol,Baramui jeonseol,2004,2004-04-09,"Comedy, Romance",132,South Korea,Korean,Jeong-woo Park,Seok-jae Seong,CJ Entertainment,"Sung-Jae Lee, Sol-mi Park, Soo-Ro Kim, Kan-hie Lee, Jung-hee Moon, Se-dong Kim, Jung-min Park, Hae-Jin Yoo","Pungshik has lived in a boring life and met a school friend Man-su one day accidentally,who seduced women teaching dance and suck the money from the rich women. Pungshik despised Man-su but...",6.8,171,$ 2500000,,,,2.0,,1,,
tt1208717,Pidtermyai huajai wawoon,Pidtermyai huajai wawoon,2008,2008-03-05,Comedy,122,Thailand,Thai,Songyos Sugmakanan,"Nontra Kumwong, Nitis Napichayasutin",,"Sora Aoi, Sirachuch Chienthaworn, Chantavit Dhanasevi, Focus Jirakul, Ting Wei Lu, Ungsumalynn Sirapatsakmetha, Ratchu Surachalas, Chutima Teepanat, Charlie Trairat, Thaniya Ummaritchoti",A four-part comedy about high school and college love.,7.0,880,,,$ 2623988,,2.0,3.0,1,$,2623988.0
tt1305778,Zarte Parasiten,Zarte Parasiten,2009,2010-09-09,"Drama, Romance",87,Germany,"German, French","Christian Becker, Oliver Schwabe","Christian Becker, Oliver Schwabe",RheinFilm TV - und Medienproduktionsgesellschaft mbH,"Robert Stadlober, Sylvester Groth, Maja Schöne, Corinna Kirchhoff, Gerda Böken, Max Timm, Rainer Laupichler, Paul Nickel, Ludo Schotte, Tom Schilling","Film follows a young couple who are parasitic on the lives of others. The girl visits a lonely old lady in exchange for money. The boy, also for money, visits a couple whose son has died.",6.1,126,EUR 800000,,,,,17.0,1,,
tt0368233,Sahasa Veerudu Sagara Kanya,Sahasa Veerudu Sagara Kanya,1996,1996,"Action, Adventure, Fantasy",139,India,"Telugu, Hindi",K. Raghavendra Rao,"Mohan Nair, Gopalakrishna Paruchuri",,"Venkatesh Daggubati, Shilpa Shetty Kundra, Malasri, Brahmanandam","Circa 1947 when the British finally left India, they stole a ship-load of gold, diamonds, jewellery, artifacts, etc. Unfortunately, the ship sank, and attempts to recover the wealth has ...",6.1,139,,,,,,,1,,
tt5311542,Opera senza autore,Werk ohne Autor,2018,2018-10-04,"Biography, Drama, Romance",189,"Germany, Italy","German, Russian",Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,Pergamon Film,"Tom Schilling, Sebastian Koch, Paula Beer, Saskia Rosendahl, Oliver Masucci, Hanno Koffler, Cai Cohrs, Evgeniy Sidikhin, Ulrike C. Tscharre, Jörg Schüttauf, Jeanette Hain, Hans-Uwe Bauer, Ina Weisse, Lars Eidinger, Johanna Gastdorf","German artist Kurt Barnert has escaped East Germany and now lives in West Germany, but is tormented by his childhood under the Nazis and the DDR-regime.",7.7,13552,,$ 1304042,$ 6194487,68.0,85.0,125.0,1,$,6194487.0
tt0095016,Trappola di cristallo,Die Hard,1988,1988-09-29,"Action, Thriller",132,USA,"English, German, Italian, Japanese",John McTiernan,"Roderick Thorp, Jeb Stuart",Twentieth Century Fox,"Bruce Willis, Bonnie Bedelia, Reginald VelJohnson, Paul Gleason, De'voreaux White, William Atherton, Hart Bochner, James Shigeta, Alan Rickman, Alexander Godunov, Bruno Doyon, Andreas Wisniewski, Clarence Gilyard Jr., Joey Plewa, Lorenzo Caccialanza",An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,8.2,767893,$ 28000000,$ 83519093,$ 141482154,72.0,925.0,295.0,0,$,141482154.0
tt0079091,La dérobade - Vita e rabbia di una prostituta parigina,La dérobade,1979,1979-10-17,Drama,120,France,French,Daniel Duval,"Jeanne Cordelier, Jeanne Cordelier",ATC 3000,"Miou-Miou, Maria Schneider, Niels Arestrup, Jean Benguigui, Martine Ferrière, Daniel Duval, Brigitte Ariel, Marie Pillet, Régis Porte, Michel Berto, Yvon Brexel, Bernard Cazassus, Henry Djanik, Jacques Doniol-Valcroze, Albert Dray","Marie (Miou-Miou) is a young girl from a working-class family who falls for Gerard (Daniel Duval) before she discovers he is a vicious, sadistic pimp. She is degraded, abused, and beaten ...",6.2,393,,,,,5.0,,1,,
tt0025101,Le armi di Eva,Fashions of 1934,1934,1934-02-14,"Comedy, Drama, Musical",78,USA,"English, French",William Dieterle,"F. Hugh Herbert, Carl Erickson",First National Pictures,"William Powell, Bette Davis, Frank McHugh, Hugh Herbert, Verree Teasdale, Reginald Owen, Henry O'Neill, Phillip Reed, Gordon Westcott, Dorothy Burgess, Etienne Girardot, William Burgess, Nella Walker, Spencer Charters, George Humbert","When the Manhattan investment firm of Sherwood Nash goes broke, he joins forces with his partner Snap and fashion designer Lynn Mason to provide discount shops with cheap copies of Paris couture dresses.",6.8,1306,,,,,27.0,11.0,0,,
tt9683250,Blakus,Blakus,2019,2019-03-01,"Comedy, Drama, Romance",80,Latvia,"Latvian, Russian",Alise Zarina,"Alise Zarina, Marta Elina Martinsone",MF Production,"Anta Aizupe, Aris Matesovics, Amelija Aboltina, Henrijs Arajs, Edgars Balins, Aiva Birbele, Gerda Embure, Marta Grigale, Jana Herbsta, Armands Ikalis, Girts Jakovlevs, Vizma Kalme, Ivars Krasts, Janis Krivens, Gatis Maliks","Louise and Kaspars meet on a trip to celebrate Midsummer's Eve. They're both running away from their lives; they're young, talented, and lost, and the trip turns into a shared journey through a relationship over the course of 3 years.",7.0,341,,,,,2.0,,1,,
tt0096310,Troma's War,Troma's War,1988,1989-11-18,"Action, Adventure, Comedy",91,USA,"English, German, Spanish","Michael Herz, Lloyd Kaufman","Lloyd Kaufman, Mitchell Dana",Troma Entertainment,"Carolyn Beauchamp, Sean Bowen, Rick Washburn, Patrick Weathers, Jessica Dublin, Steven Crossley, Lorayn DeLuca, Charles Kay-Hune, Ara Romanoff, Brenda Brock, Lisbeth Kaufman, Lisa Petruno, Alex Cserhart, Aleida Harris, Mary Yorio","A group of assorted Americans survive a plane crash in a Caribbean island, and discover it is infested with crawling snakes and other venomous beasts. Even worse, terrorists are preparing a full out war on America with a biological weapon.",5.6,1876,$ 3000000,,,,20.0,39.0,0,,
tt0389088,Kun pan,Kun pan,2002,2002-03-29,"Adventure, Drama",90,Thailand,Thai,Tanit Jitnukul,"Sarawut In-phrom, Kongkiat Khomsiri",Five Star Production Co. Ltd.,"Watchara Tangkaprasert, Bongkoj Khongmalai, Apichai Nipattahuttapong, Pimpan Chalaikupp, Pilasluck Kreutoo, Chirapat Wongpaisanlux, Supakson Chaimongkol, Theerayut Pratyabamrung, Wuttinan Maikan","Based on a famous Thai epic poem, Kun Pan is the story of Kun Pan and his adventures and love affairs with many beautiful women amidst a war.",4.1,185,,,,,2.0,4.0,1,,
tt8257624,Downward Twin,Downward Twin,2018,2018-04-12,"Horror, Thriller",86,USA,English,Buz Wallick,Julian Broudy,Buffalo 8 Productions,"Karissa Strain, Katie Strain, Yves Bright, Angie Everhart, Thaddeus Shafer, Mary O'Neil, Matt Mercer, Anne Marie Howard, Myles Cranford, Stephanie Hyden, Paige Lauren Billiot, Morgan Sofia, Maddison Wright","Abandoning the yoga business she shares with her twin sister, Celeste sets out to forge her own identity, but her plans are derailed when her desperate twin stops at nothing to bring her home.",4.1,345,,,,,14.0,2.0,0,,
tt3222720,Timeline,Timeline,2014,2014-02-13,"Drama, Romance",135,Thailand,Thai,Nonzee Nimibutr,,Sahamongkol Film International,"Jarinporn Joonkiat, Jirayu Tangsrisuk, Piyathida Woramusik","Mat a mother forced to raise her son Tan on her own after being widowed early in her marriage. In this Mat gets help from Watt, who falls in love with her for long time. Tan is expected to ...",6.7,322,,,$ 1575135,,2.0,,1,$,1575135.0
tt0039998,La vedova pericolosa,The Wistful Widow of Wagon Gap,1947,1947-10-08,"Action, Comedy, Family",78,USA,English,Charles Barton,"Robert Lees, Frederic I. Rinaldo",Universal International Pictures (UI),"Bud Abbott, Lou Costello, Marjorie Main, Audrey Young, George Cleveland, Gordon Jones, William Ching, Peter M. Thompson, Bill Clauson, Billy O'Leary, Pamela Wells, Jimmy Bates, Paul Dunn, Diane Florentine, Rex Lease",Chester Wooley (,6.8,1013,$ 720000,,,,15.0,6.0,0,,
tt0039579,The Lone Wolf in London,The Lone Wolf in London,1947,1947-11-13,"Action, Comedy, Crime",68,USA,English,Leslie Goodwins,"Brenda Weisberg, Arthur E. Orloff",Columbia Pictures,"Gerald Mohr, Nancy Saunders, Eric Blore, Evelyn Ankers, Richard Fraser, Queenie Leonard, Denis Green, Alan Napier, Frederick Worlock, Tom Stevenson, Vernon Steele, Paul Fung, Guy Kingsford","Michael Lanyard (Gerald Mohr) is suspected of stealing two fabulous diamonds from a vault in Scotland Yard, where they were being held for safekeeping, but the Yard can't prove he did it. ...",6.0,187,,,,,6.0,3.0,0,,
tt8075192,Un affare di famiglia,Manbiki kazoku,2018,2018-09-13,"Crime, Drama",121,Japan,Japanese,Hirokazu Koreeda,"Hirokazu Koreeda, Hirokazu Koreeda",AOI Promotion,"Lily Franky, Sakura Andô, Kirin Kiki, Mayu Matsuoka, Jyo Kairi, Miyu Sasaki, Sôsuke Ikematsu, Yûki Yamada, Moemi Katayama, Daisuke Kuroda, Kazuaki Shimizu, Izumi Matsuoka, Katsuya Maiguma, Hajime Inoue, Aju Makita",A family of small-time crooks take in a child they find outside in the cold.,8.0,56701,,$ 3313513,$ 67999335,93.0,193.0,266.0,1,$,67999335.0
tt1880293,Ninja Zombies,Ninja Zombies,2011,2011-04-07,"Action, Horror",90,USA,English,Noah Cooper,"Michael Castro, Noah Cooper",D-Prov Productions,"Michael Castro, Pamela Chan, Adam Discko, Kylie Gellatly, Lloyd Kaufman, Sang Kim, Bernie Kuan, Chris Kulmann, Michael Lee, Edward Lee Miller, Duc Nguyen, Kevin Shen, Arun Storrs, Erika Tsang, Ashley Williams","What do you get when you combine the deadly ninja with the horrific zombie? Amazing action sequences, suspense and scares, gore, violence and plenty of laughs! On the surface, Ninja Zombies...",2.2,263,$ 2500,,,,5.0,3.0,0,,
tt0080999,Chen il pugno che uccide,Kill or Be Killed,1976,1976-06-17,"Action, Drama, Sport",90,"South Africa, USA",English,Ivan Hall,C.F. Beyers-Boshoff,Kavalier Films,"James Ryan, Charlotte Michelle, Norman Coombes, Danie Du Plessis, Raymond Ho-Tong, Ed Kannemeyer, Douglas Baggott, Stuart Parker, Jorg Henrichsen, Steve Coetzer, Klaus Zungler, Phillip Gerber, Bevan Bagott, Ian Bell, Pieter Burger",Two former ranking figures of the Axis powers schedule a deadly martial arts tournament in an isolated locale. The two rivals then race to assemble the top competitors from around the world...,5.1,389,,,,,21.0,7.0,1,,
tt10255374,Munchausen by Internet,Munchausen by Internet,2019,2019-07-20,Thriller,86,USA,English,Michael Feifer,Hannah C. Langley,Feifer Worldwide,"Lyndon Smith, Abbie Cobb, Sean Faris, Griffin Morgan, Rolonda Watts, Mieko Hillman, Nancy Petersen, Mallory Rose Diekmann, Thomas Bell, Jay Wilkins","A young couple Mira (Abbie Cobb) and Todd (Sean Faris) hire a live-in nurse (Lyndon Smith) to be the caregiver for their sick son, only to discover that she is an ""angel of death"" intent on replacing Mira through any means necessary.",4.2,110,$ 1000000,,,,6.0,1.0,0,,
tt0280840,Die Klage der Kaiserin,Die Klage der Kaiserin,1990,1991-11-13,"Musical, Drama, Comedy",106,"West Germany, France",German,Pina Bausch,Pina Bausch,Channel Four Films,"Mariko Aoyama, Anne Marie Benati, Bénédicte Billiet, Rolando Brenes Calvo, Antonio Carallo, Finola Cronin, Dominique Duszynski, Mechthild Großmann, Barbara Hampel, Kyomi Ichida, Urs Kaufmann, Ed Kortlandt, Beatrice Libonati, Anne Martin, Dominique Mercy","Intersecting scenes thru the seasons in the Wuppertal area in which performers appear in cafes, flower shops and pools and traverse streets, fields and forests, accompanied by folk songs and popular music.",7.1,108,,,,,1.0,,1,,
tt0408777,Die fetten Jahre sind vorbei,Die fetten Jahre sind vorbei,2004,2004-11-25,"Drama, Romance",127,"Germany, Austria","German, English",Hans Weingartner,"Katharina Held, Hans Weingartner",Y3 Film,"Daniel Brühl, Julia Jentsch, Stipe Erceg, Burghart Klaußner, Peer Martiny, Petra Zieser, Laura Schmidt, Sebastian Butz, Oliver Bröcker, Knut Berger, Hanns Zischler, Claudio Caiolo, Bernhard Bettermann, Sylvia Haider, Claudia Jakobshagen",Three activists cobble together a kidnapping plot after they encounter a businessman in his home.,7.5,30390,,$ 175493,$ 8152859,68.0,99.0,108.0,1,$,8152859.0
tt0103787,Being at Home with Claude,Being at Home with Claude,1992,1992-02-07,"Crime, Drama, Romance",85,Canada,French,Jean Beaudin,René-Daniel Dubois,Les Productions du Cerf,"Roy Dupuis, Jacques Godin, Jean-François Pichette, Gaston Lepage, Hugo Dubé, Johanne-Marie Tremblay, Nathalie Mallette",It's hard to review this movie without giving anything away. Suffice it to say that it depicts the crime of one member of a gay male relationship and the desperate struggle for the lead ...,7.1,600,,$ 600000,,,7.0,6.0,1,,
tt3958918,The War Within,The War Within,2014,2014-03-14,"Drama, Fantasy",92,USA,English,"Brett Varvel, Drew Varvel","Brett Varvel, Gary Varvel",House of Grace Films,"Brett Varvel, Rebecca Reid, Gary Varvel, Daron Day, Drew Varvel, Terry Varvel, Bruce Crum, Ellen Henry, Reggie McGuire, Rob Deas",THE WAR WITHIN is a unique fantasy that takes viewers to a world that only God can see; the world of the inner man. Michael Sinclair (Brett Varvel) is a syndicated cartoonist whose dream of...,5.1,131,$ 400000,,,,6.0,1.0,0,,
tt5513718,Gary of the Pacific,Gary of the Pacific,2017,2017-03-16,Comedy,87,"New Zealand, Cook Islands",English,"Jarrod Holt, Ryan Hutchings","Jarrod Holt, Ryan Hutchings",Filmwork,"Josh Thomson, Megan Stevenson, Matt Whelan, David Fane, Taofi Mose-Tuiloma, Dominic Ona-Ariki, Teapaiariki Tearaitoa, Lile Fletcher, Rhys Mathewson, Olivia Tennet, Toby Sharpe, Yvette Harvie-Salter, Hamish Parkinson, Rangimoana Taylor, Sanjay Patel",A comedy about a real estate agent who becomes the last chief of a sinking pacific island.,4.7,100,,,$ 186729,,2.0,1.0,1,$,186729.0
tt3034146,The Horror Network Vol. 1,The Horror Network Vol. 1,2015,2015-10-27,Horror,97,USA,"English, Spanish","Brian Dorton, Joseph Graham","Douglas Conner, Brian Dorton",reel EPIC entertainment,"Charlotte Armstrong, Rachel Groom, Artem Mishin, Nick Frangione, Premstar Santana, Annabella Siordia, Jenni-Lea Finch, Nigel Long, Sarah Buckland, Dan Gaisford, Abbie Merritt, Ziggy Cole, Jacob Pemper, Tom Baxendine, Grace Baxendine","In the tradition of ""Creepshow"", ""Tales From the Crypt"", ""Tales From the Darkside"", and ""Trilogy of Terror"" comes 5 horrific stories in the ultimate horror anthology.",5.3,321,$ 3000000,,,,10.0,17.0,0,,
tt0132064,Crepúsculo,Crepúsculo,1945,1945-04-13,"Drama, Mystery, Romance",108,Mexico,Spanish,Julio Bracho,Julio Bracho,,"Arturo de Córdova, Gloria Marín, Julio Villarreal, Manuel Arvide, Octavio Martínez, Felipe Montoya, Manuel Noriega, Jesús Valero, Lilia Michel, Lidia Franco","A brilliant surgeon is dazed and feels he can no longer operate. Told in flashback, we find his troubles began with a woman.",7.1,107,,,,,6.0,4.0,1,,
tt7645780,The Wedding Guest,The Wedding Guest,2018,2019-07-19,Thriller,96,UK,English,Michael Winterbottom,Michael Winterbottom,Chisel Films,"Dev Patel, Radhika Apte, Jim Sarbh, Harish Khanna, Nish Nathwani, Waleed Akhtar, Meherbaan Singh, Sidhu Manpreet",A story centered on a mysterious British Muslim man (Dev Patel) on his journey across Pakistan and India.,5.7,3513,,$ 386166,$ 386166,57.0,55.0,35.0,1,$,386166.0
tt0091949,Corto circuito,Short Circuit,1986,1986-12-20,"Comedy, Family, Sci-Fi",98,USA,English,John Badham,"S.S. Wilson, Brent Maddock",TriStar Pictures,"Ally Sheedy, Steve Guttenberg, Fisher Stevens, Austin Pendleton, G.W. Bailey, Brian McNamara, Tim Blaney, Marvin J. McIntyre, John Garber, Penny Santon, Vernon Weddle, Barbara Tarbuck, Tom Lawrence, Fred Slyter, Billy Ray Sharkey","Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.",6.7,55783,$ 9000000,$ 40697761,$ 40697761,50.0,113.0,52.0,0,$,40697761.0
tt0056148,Kohlhiesels Töchter,Kohlhiesels Töchter,1962,1962-12-21,Comedy,96,West Germany,German,Axel von Ambesser,"Eckart Hachfeld, Hanns Kräly",Kurt Ulrich Filmproduktion,"Liselotte Pulver, Helmut Schmid, Dietmar Schönherr, Peter Vogel, Heinrich Gretler, Heinz Holl, Joscy Larehn, Renate Kasché, Alexa von Porembsky, Franz-Otto Krüger, Paul Schacke, Adeline Wagner","Landlord Kohlhiesl has two daughters that couldn't be more different: Lisel, the older one, is a clumsy fellow. Gretel on the other side is pretty and charming. Gretel wants to marry, but ...",6.4,238,,,,,4.0,1.0,1,,
tt1897945,Jje-jje-han ro-maen-seu,Jje-jje-han ro-maen-seu,2010,2010-12-01,"Comedy, Romance",118,South Korea,Korean,Jeong-hoon Kim,Jeong-hoon Kim,Cree Pictures,"Sun-kyun Lee, Kang-hee Choi, Jeong-se Oh, Hyeon-kyeong Ryu, Yoo-ha Song, Do-bin Baek, Seong-il Park, Eun-ji Jo, Jeong Mi-Seong, Ji-hye Ryoo, Do-woo Lee, Jin-soo Yoon, Jong-hoon Jeong, Hyeon-Sook Choi, Seong-hwan Jo",A comic artist and an unemployed sex columnist are trying to work together in order to win a lucrative comic-book competition.,6.4,669,,,$ 14244325,,3.0,13.0,1,$,14244325.0
tt1422122,Racconti dell'età dell'oro,Amintiri din epoca de aur,2009,2009-09-18,"Comedy, History",90,"Romania, France",Romanian,"Hanno Höfer, Razvan Marculescu",Cristian Mungiu,Mobra Films,"Diana Cavallioti, Radu Iacoban, Vlad Ivanov, Tania Popa, Liliana Mocanu, Alexandru Potocean, Teodor Corban, Emanuel Parvu, Calin Chirila, Romeo Tudor, Avram Birau, Paul Dunca, Viorel Comanici, Ion Sapdaru, Virginia Mirea",Several urban legends of Communist Romania are dramatized.,7.8,4993,,,$ 494486,68.0,18.0,69.0,1,$,494486.0
tt3418854,Burning Dog,Burning Dog,2020,2020-03-17,"Action, Comedy, Thriller",89,USA,English,Trey Batchelor,Trey Batchelor,Bandwagon Media,"Greg Grunberg, Salvator Xuereb, Adrienne Wilkinson, Matt Bushell, Eddie Jemison, Adam Bartley, Chris Butler, Andrew Gilbert, Chris Todd, Johnny Dowers, Gary Patent, Hugo Armstrong, Michael Klesic, Todd Leitz, Leslie Coutterand","When a video game designer stumbles into a blackmail conspiracy, he clashes with contract killers, Russian mobsters, and compromised cops in a wild journey through the bizarro world of Los ...",3.9,124,,,,,1.0,3.0,0,,
tt0065670,12 stulev,12 stulev,1971,1971-06-21,"Adventure, Comedy, Crime",159,Soviet Union,"Russian, Lithuanian, German, Georgian, French",Leonid Gaidai,"Ilya Ilf, Yevgeni Petrov",Mosfilm,"Archil Gomiashvili, Sergey Filippov, Mikhail Pugovkin, Natalya Krachkovskaya, Natalya Vorobyova, Glikeriya Bogdanova-Chesnokova, Nina Grebeshkova, Yuriy Nikulin, Natalya Varley, Klara Rumyanova, Leonid Gaidai, Igor Yasulovich, Georgiy Vitsin, Saveliy Kramarov, Viktor Pavlov",Two gentlemen of fortune from the times of Imperial Russia are looking for an uncountable treasure at the dawn of the Soviet Union age.,8.3,5654,,,,,9.0,2.0,1,,
tt0062424,"L'uomo, l'orgoglio, la vendetta","L'uomo, l'orgoglio, la vendetta",1967,1967-12-22,"Action, Drama, Romance",100,"Italy, West Germany",Italian,Luigi Bazzoni,"Prosper Mérimée, Luigi Bazzoni",Regalfilm,"Tina Aumont, Franco Nero, Klaus Kinski, Guido Lollobrigida, Franco Ressel, Karl Schönböck, Alberto Dell'Acqua, Marcella Valeri, Maria Mizar, Mara Carisi, Anna De Padova, Tino Boriani, Giovanni Ivan Scratuglia, Aldo Vasco",A stalwart Spanish soldier turns to a life of crime to prove his love for a mysterious and promiscuous gypsy woman.,6.0,542,,,,,8.0,36.0,1,,
tt6296236,Running Shaadi,Running Shaadi,2017,2017-02-17,"Comedy, Romance",114,India,Hindi,Amit Roy,"Navjot Gulati, Navjot Gulati",Crouching Tiger Motion pictures,"Arsh Bajwa, Taapsee Pannu, Richa Meena, Amit Sadh, Inder Pal Singh, Brijendra Kala, Arvinder Bhatti, Shikha Malhotra, Neeta Mohindra, Gyan Ranjan, Pratyush Singh","Two friends, Ram Bharose and tech genius Cyberjeet, create a website that helps lovers to elope. The site is an instant hit; young couples line up for the opportunity to escape strict families and run away with the ones they love.",6.6,2377,,,$ 7674,,12.0,10.0,1,$,7674.0
tt0271801,Sreedharante Onnam Thirumurivu,Sreedharante Onnam Thirumurivu,1987,1987-02-12,"Comedy, Drama, Romance",121,India,Malayalam,Sathyan Anthikad,"Sathyan Anthikad, Sreenivasan",NH Studioz,"Mammootty, Neena Kurup, Suresh Gopi, Sreenivasan, Mammukoya, Innocent, Augustine, Sankaradi, Sukumari, Yadu Krishnan, Idavela Babu, Janardanan, K.R. Vijaya, Trichur Elsi, Vijayan Peringode","Sreedharan, a simpleton tries to impress his nephew 'Ashwathi' and decides to marry her, but under several circumstances he came to know her tragic past and helps her.",6.7,208,,,,,2.0,,1,,
tt6675400,Con Man,Con Man,2018,2018-03-02,"Crime, Drama",100,USA,English,Bruce Caulk,"Bruce Caulk, Jonathan Meyers",Insomnia Media Group,"Armand Assante, Justin Baldoni, Talia Shire, Mark Hamill, Gianni Russo, Elisabeth Röhm, Michael Nouri, Barry Minkow, Ving Rhames, James Caan, Michael O'Hearn, Blake Berris, Kelly Noonan, Ragan Wallake, Gavin Houston","The story of Barry Minkow, a young charismatic business man who becomes a wealthy CEO by lying, cheating and stealing his way to the top.",4.6,615,$ 25000000,,,,38.0,2.0,0,,
tt3741188,Bonejangles,Bonejangles,2017,2017-07-18,"Comedy, Horror",78,USA,English,Brett DeJager,Keith Melcher,Labyrinth Films,"Reggie Bannister, Elissa Dowling, Julia Cavanaugh, Kelly Misek Jr., Hannah Richter, Jamie Scott Gordon, Lawrence Wayne Curry, Christopher Hunt, Cory Misek, Brett DeJager, Devin Toft, Wade Everett, Katie Walgrave, Connor Quinn, Allen Regimbal","While transporting the legendary serial killer Bonejangles to an asylum, a group of police officers break down in a town cursed with demonic zombies. The only way they can survive the night...",4.2,219,,,,,10.0,39.0,0,,
tt0213969,Padayappa,Padayappa,1999,1999-04-10,"Action, Comedy, Drama",181,India,Tamil,K.S. Ravikumar,K.S. Ravikumar,Arunachala Cine Creations,"Shivaji Ganesan, Rajinikanth, Ramya Krishnan, Soundarya, Abbas, Lakshmi, Manivannan, Radha Ravi, Sithara, Nassar, Senthil, Ramesh Khanna, Vadivukkarasi, Sathyapriya, Prakash Raj","The death of Padaiyappa's father destroys his family. But his luck changes, and he is able to lead a prosperous life, until his nemesis plots to ruin his happiness once more.",8.1,5336,,,INR 440000000,,7.0,1.0,1,INR,440000000.0
